store_id,sku_id,category,n_observations,sales_mean,sales_std,sales_total,inventory_mean,stockout_rate,promotion_rate,markdown_mean,markdown_median,markdown_levels,start_time,end_time,interval_ok,complete_sequence,stockout_group,promotion_group,sales_group,markdown_group
418,634,unknown,97,0.648041237113402,0.24041474223056078,62.86,3.134020618556701,0.4948453608247423,0.44329896907216493,0.0981237113402062,0.08199999999999996,30,2024-03-28,2024-07-02,True,True,low,medium,medium,mild_markdown
426,554,unknown,97,0.5681443298969072,0.3368986305778392,55.11,3.2989690721649483,0.6185567010309279,0.4329896907216495,0.078216362343621,0.01200000000000001,30,2024-03-28,2024-07-02,True,True,medium,medium,medium,mild_markdown
428,769,unknown,97,0.43402061855670104,0.22405663250715602,42.1,1.9690721649484537,0.6907216494845361,1.0,0.20284536116885157,0.18899999999999995,17,2024-03-28,2024-07-02,True,True,high,high,low,moderate_deep_markdown
429,129,unknown,97,0.865979381443299,0.7005781240545412,84.0,5.824742268041237,0.5051546391752577,0.0,0.00028865979381443327,0.0,3,2024-03-28,2024-07-02,True,True,low,none_or_very_low,medium,no_markdown
429,666,unknown,97,1.3783505154639175,0.6625749649605241,133.7,2.1237113402061856,0.7216494845360825,0.21649484536082475,0.02929896870839227,0.0,11,2024-03-28,2024-07-02,True,True,high,medium,high,mild_markdown
431,578,unknown,97,1.6979381443298969,0.6949189673149098,164.7,3.402061855670103,0.5670103092783505,0.25773195876288657,0.0298041237113402,0.0,11,2024-03-28,2024-07-02,True,True,medium,medium,high,mild_markdown
435,176,unknown,97,0.4283505154639175,0.30626336845778096,41.55,2.154639175257732,0.711340206185567,0.20618556701030927,0.03410309259670296,0.0,9,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
439,219,unknown,97,0.4964948453608247,0.22836393303377153,48.16,2.4536082474226806,0.7010309278350515,0.3711340206185567,0.06957731990224308,0.0,9,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
441,580,unknown,97,1.7989690721649485,0.7587674826872228,174.5,4.463917525773196,0.28865979381443296,0.32989690721649484,0.04320618556701031,0.02200000000000002,46,2024-03-28,2024-07-02,True,True,low,medium,high,mild_markdown
446,855,unknown,97,0.4381443298969072,0.16798021893035509,42.5,3.329896907216495,0.5773195876288659,0.0,0.0,0.0,1,2024-03-28,2024-07-02,True,True,medium,none_or_very_low,low,no_markdown
449,515,unknown,97,0.6360824742268042,0.24460238441291024,61.7,2.2371134020618557,0.6494845360824743,0.26804123711340205,0.08359793824264687,0.05800000000000005,31,2024-03-28,2024-07-02,True,True,high,medium,medium,mild_markdown
45,507,unknown,97,0.8491752577319588,0.41424547398224715,82.37,2.0927835051546393,0.6082474226804123,0.0,0.010958762714543295,0.0,20,2024-03-28,2024-07-02,True,True,medium,none_or_very_low,medium,mild_markdown
450,207,unknown,97,0.5162886597938144,0.31073273479668473,50.08,2.731958762886598,0.5876288659793815,0.3402061855670103,0.06206185578808342,0.0,8,2024-03-28,2024-07-02,True,True,medium,medium,low,mild_markdown
450,300,unknown,97,1.9878350515463916,1.3292621910325257,192.82,4.77319587628866,0.4329896907216495,0.061855670103092786,0.02296907267619654,0.0,15,2024-03-28,2024-07-02,True,True,low,medium,high,mild_markdown
452,240,unknown,97,1.019381443298969,0.41445198363066765,98.88,2.3917525773195876,0.6494845360824743,0.07216494845360824,0.012721649307565594,0.0,9,2024-03-28,2024-07-02,True,True,high,medium,high,mild_markdown
46,19,unknown,97,1.8979381443298968,0.899881865098981,184.1,4.505154639175258,0.4536082474226804,0.0,0.0003402061855670106,0.0,4,2024-03-28,2024-07-02,True,True,low,none_or_very_low,high,no_markdown
468,769,unknown,97,0.9835051546391753,0.3812480634844627,95.4,2.3092783505154637,0.6494845360824743,1.0,0.27622680397623595,0.276,11,2024-03-28,2024-07-02,True,True,high,high,high,moderate_deep_markdown
468,802,unknown,97,1.0887628865979382,1.0798333761626904,105.61,1.7731958762886597,0.8247422680412371,0.5257731958762887,0.2565900119653682,0.20399999999999996,55,2024-03-28,2024-07-02,True,True,high,high,high,moderate_deep_markdown
469,259,unknown,97,0.5092783505154639,0.27083300290754364,49.4,2.9072164948453607,0.5773195876288659,0.9587628865979382,0.2834845353156021,0.243,13,2024-03-28,2024-07-02,True,True,medium,high,low,moderate_deep_markdown
47,73,unknown,97,0.5505154639175257,0.5035548032364928,53.4,5.618556701030927,0.20618556701030927,0.4639175257731959,0.08814432996572907,0.040000000000000036,14,2024-03-28,2024-07-02,True,True,low,medium,medium,mild_markdown
478,441,unknown,97,1.4422680412371134,1.2163671193649408,139.9,1.7525773195876289,0.8144329896907216,0.4536082474226804,0.3011972704671093,0.275,45,2024-03-28,2024-07-02,True,True,high,medium,high,moderate_deep_markdown
481,296,unknown,97,1.384020618556701,0.5102545520657116,134.25,2.618556701030928,0.4948453608247423,0.8865979381443299,0.16170103104581537,0.17200000000000004,27,2024-03-28,2024-07-02,True,True,low,high,high,moderate_deep_markdown
481,486,unknown,97,3.254639175257732,1.0670266923555909,315.7,2.288659793814433,0.5670103092783505,0.7010309278350515,0.2349896907216495,0.32499999999999996,35,2024-03-28,2024-07-02,True,True,medium,high,high,moderate_deep_markdown
483,71,unknown,97,1.0637113402061857,0.506979042112091,103.18,4.144329896907217,0.44329896907216493,0.4742268041237113,0.06652577362847083,0.0,6,2024-03-28,2024-07-02,True,True,low,medium,high,mild_markdown
484,119,unknown,97,2.2309278350515465,1.1315881929783347,216.4,3.154639175257732,0.5463917525773195,0.9587628865979382,0.24249484382708048,0.25,55,2024-03-28,2024-07-02,True,True,medium,high,high,moderate_deep_markdown
485,569,unknown,97,0.43092783505154636,0.2311028021349788,41.8,2.7938144329896906,0.4948453608247423,0.1958762886597938,0.047041236818451244,0.02200000000000002,36,2024-03-28,2024-07-02,True,True,low,medium,low,mild_markdown
486,291,unknown,97,0.6457731958762887,0.2807832610586351,62.64,3.2371134020618557,0.3917525773195876,0.4845360824742268,0.06763917525773196,0.07699999999999996,8,2024-03-28,2024-07-02,True,True,low,medium,medium,mild_markdown
488,740,unknown,97,0.9329896907216495,0.39940623886290477,90.5,4.154639175257732,0.2268041237113402,0.061855670103092786,0.012628865979381444,0.0,6,2024-03-28,2024-07-02,True,True,low,medium,high,mild_markdown
489,104,unknown,97,2.312371134020619,0.9839607177921667,224.3,2.5257731958762886,0.5051546391752577,0.6701030927835051,0.18210309278350517,0.15300000000000002,46,2024-03-28,2024-07-02,True,True,low,high,high,moderate_deep_markdown
489,193,unknown,97,0.6443298969072165,0.3061756958039467,62.5,2.2268041237113403,0.7319587628865979,1.0,0.15218556688249726,0.138,7,2024-03-28,2024-07-02,True,True,high,high,medium,moderate_deep_markdown
49,11,unknown,97,0.5082474226804123,0.23303706030943497,49.3,3.268041237113402,0.5979381443298969,0.29896907216494845,0.06857731949914364,0.017000000000000015,28,2024-03-28,2024-07-02,True,True,medium,medium,low,mild_markdown
490,843,unknown,97,0.6437113402061856,0.3075654387945652,62.44,2.0927835051546393,0.7319587628865979,0.7835051546391752,0.19007216496320115,0.20999999999999996,9,2024-03-28,2024-07-02,True,True,high,high,medium,moderate_deep_markdown
493,37,unknown,97,1.1670103092783506,0.8441862019972913,113.2,2.6082474226804124,0.7422680412371134,0.0,0.14142268041237113,0.16700000000000004,41,2024-03-28,2024-07-02,True,True,high,none_or_very_low,high,moderate_deep_markdown
493,473,unknown,97,0.8989690721649485,0.33087473881138935,87.2,2.3608247422680413,0.5979381443298969,0.26804123711340205,0.023619948215091353,0.0,28,2024-03-28,2024-07-02,True,True,medium,medium,high,mild_markdown
494,2,unknown,97,0.5164948453608248,0.4554485912196746,50.1,2.2371134020618557,0.6391752577319587,0.28865979381443296,0.04618556728068088,0.0,3,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
498,117,unknown,97,2.2288659793814434,0.8526867785230645,216.2,2.7216494845360826,0.5463917525773195,0.15463917525773196,0.045247421972530406,0.0,27,2024-03-28,2024-07-02,True,True,medium,medium,high,mild_markdown
498,547,unknown,97,0.4107216494845361,0.26422941193323696,39.84,2.0618556701030926,0.7422680412371134,0.010309278350515464,0.0064967554082575535,0.0,14,2024-03-28,2024-07-02,True,True,high,none_or_very_low,low,mild_markdown
500,140,unknown,97,0.5247422680412371,0.27081317662237636,50.9,2.6804123711340204,0.6185567010309279,0.7628865979381443,0.19624742277381343,0.20299999999999996,30,2024-03-28,2024-07-02,True,True,medium,high,low,moderate_deep_markdown
501,6,unknown,97,0.6690721649484537,0.45653605752591536,64.9,2.515463917525773,0.6391752577319587,0.8144329896907216,0.1931546389491288,0.17300000000000004,16,2024-03-28,2024-07-02,True,True,high,high,medium,moderate_deep_markdown
503,757,unknown,97,0.438659793814433,0.42795937517961175,42.55,7.010309278350515,0.38144329896907214,0.29896907216494845,0.07907216278056509,0.0,5,2024-03-28,2024-07-02,True,True,low,medium,low,mild_markdown
507,715,unknown,97,0.43175257731958766,0.2981890141241456,41.88,2.0721649484536084,0.7628865979381443,0.061855670103092786,0.018340205807046796,0.0,15,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
510,683,unknown,97,1.1876288659793814,0.5404970189477541,115.2,2.3711340206185567,0.6185567010309279,0.0,0.00013402061855670116,0.0,4,2024-03-28,2024-07-02,True,True,medium,none_or_very_low,high,no_markdown
510,793,unknown,97,0.44329896907216493,0.27306410133231734,43.0,2.9690721649484537,0.6494845360824743,0.26804123711340205,0.046154639175257736,0.0,37,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
513,467,unknown,97,2.0144329896907216,1.9477010856135863,195.4,2.5876288659793816,0.7525773195876289,0.0,0.04955670103092786,0.04600000000000004,31,2024-03-28,2024-07-02,True,True,high,none_or_very_low,high,mild_markdown
516,835,unknown,97,1.01340206185567,0.5988928789127245,98.3,2.7010309278350517,0.7319587628865979,0.0,0.017185567010309287,0.0,26,2024-03-28,2024-07-02,True,True,high,none_or_very_low,high,mild_markdown
52,290,unknown,97,0.5538144329896907,0.254543886601477,53.72,2.329896907216495,0.6288659793814433,0.0,0.009546391752577321,0.0,13,2024-03-28,2024-07-02,True,True,high,none_or_very_low,medium,mild_markdown
53,351,unknown,97,1.0528865979381443,0.5224779875006031,102.13,2.4948453608247423,0.5876288659793815,0.10309278350515463,0.021783505154639178,0.0,17,2024-03-28,2024-07-02,True,True,medium,medium,high,mild_markdown
53,682,unknown,97,1.0835051546391752,0.4112178083578736,105.1,1.6288659793814433,0.7731958762886598,0.8969072164948454,0.2573505154639175,0.29400000000000004,19,2024-03-28,2024-07-02,True,True,high,high,high,moderate_deep_markdown
530,224,unknown,97,0.5734020618556701,0.16151552168663066,55.62,7.051546391752577,0.010309278350515464,0.0,0.0007113402061855676,0.0,7,2024-03-28,2024-07-02,True,True,low,none_or_very_low,medium,no_markdown
530,411,unknown,97,0.5412371134020618,0.43247171808290624,52.5,2.247422680412371,0.7938144329896907,0.6701030927835051,0.14733508751072832,0.17900000000000005,40,2024-03-28,2024-07-02,True,True,high,high,medium,moderate_deep_markdown
530,644,unknown,97,0.48762886597938143,0.3166417968168589,47.3,2.804123711340206,0.5876288659793815,0.6597938144329897,0.23890721634736994,0.377,15,2024-03-28,2024-07-02,True,True,medium,high,low,moderate_deep_markdown
532,666,unknown,97,1.497938144329897,0.7142856836033377,145.3,2.7628865979381443,0.6082474226804123,0.979381443298969,0.30375257694598323,0.273,15,2024-03-28,2024-07-02,True,True,medium,high,high,moderate_deep_markdown
535,321,unknown,97,0.4114432989690721,0.2384367040865774,39.91,3.0721649484536084,0.5876288659793815,0.30927835051546393,0.041361300502855754,0.0,27,2024-03-28,2024-07-02,True,True,medium,medium,low,mild_markdown
54,522,unknown,97,1.3434020618556701,0.4186607780519186,130.31,2.577319587628866,0.4742268041237113,0.6907216494845361,0.11851546391752578,0.11699999999999999,17,2024-03-28,2024-07-02,True,True,low,high,high,moderate_deep_markdown
542,489,unknown,97,0.57,0.27967242743371507,55.29,2.4536082474226806,0.6288659793814433,0.6185567010309279,0.22874226782739776,0.31299999999999994,15,2024-03-28,2024-07-02,True,True,high,high,medium,moderate_deep_markdown
548,215,unknown,97,1.8948453608247424,0.7654480079802691,183.8,4.092783505154639,0.29896907216494845,0.7731958762886598,0.2483917525773196,0.25,36,2024-03-28,2024-07-02,True,True,low,high,high,moderate_deep_markdown
554,765,unknown,97,0.5123711340206186,0.3212403474421329,49.7,2.1649484536082473,0.7010309278350515,0.15463917525773196,0.03174304273939624,0.0,28,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
555,825,unknown,97,0.42855670103092786,0.24319483654538554,41.57,3.216494845360825,0.6494845360824743,0.4536082474226804,0.06340206210146244,0.040000000000000036,18,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
558,386,unknown,97,1.4680412371134022,0.5650491113892552,142.4,2.3608247422680413,0.5979381443298969,0.09278350515463918,0.0162989692343879,0.0030000000000000027,31,2024-03-28,2024-07-02,True,True,medium,medium,high,mild_markdown
56,71,unknown,97,1.1567010309278352,0.5151672900813478,112.2,2.0927835051546393,0.7319587628865979,0.5876288659793815,0.10646391738812945,0.10699999999999998,10,2024-03-28,2024-07-02,True,True,high,high,high,moderate_deep_markdown
562,296,unknown,97,0.801340206185567,0.35341379449231597,77.73,2.7938144329896906,0.5463917525773195,0.8865979381443299,0.16137113393213331,0.17200000000000004,27,2024-03-28,2024-07-02,True,True,medium,high,medium,moderate_deep_markdown
563,295,unknown,97,0.9228865979381443,0.3102652049822545,89.52,2.515463917525773,0.5051546391752577,0.0,0.0,0.0,1,2024-03-28,2024-07-02,True,True,low,none_or_very_low,high,no_markdown
563,763,unknown,97,0.5522680412371134,0.2814897317348627,53.57,2.577319587628866,0.5876288659793815,0.7525773195876289,0.08148453618570702,0.11599999999999999,15,2024-03-28,2024-07-02,True,True,medium,high,medium,mild_markdown
564,296,unknown,97,0.7065979381443299,0.3019653905318254,68.54,3.0309278350515463,0.4845360824742268,0.4742268041237113,0.10276288689288895,0.09199999999999997,29,2024-03-28,2024-07-02,True,True,low,medium,medium,moderate_deep_markdown
565,207,unknown,97,0.5745360824742267,0.39361841880429466,55.73,2.5670103092783507,0.5773195876288659,0.2268041237113402,0.057360825179778425,0.0,19,2024-03-28,2024-07-02,True,True,medium,medium,medium,mild_markdown
565,772,unknown,97,0.5058762886597938,0.3085846472786397,49.07,4.453608247422681,0.3711340206185567,0.13402061855670103,0.03721649459956848,0.0,26,2024-03-28,2024-07-02,True,True,low,medium,low,mild_markdown
565,843,unknown,97,0.6537113402061856,0.35598841152612465,63.410000000000004,3.649484536082474,0.5979381443298969,0.7835051546391752,0.19043299084594567,0.20999999999999996,9,2024-03-28,2024-07-02,True,True,medium,high,medium,moderate_deep_markdown
567,220,unknown,97,0.43278350515463915,0.21006319618570166,41.98,2.5051546391752577,0.6185567010309279,0.7938144329896907,0.08446244484616308,0.09799999999999998,36,2024-03-28,2024-07-02,True,True,medium,high,low,mild_markdown
569,638,unknown,97,0.7734020618556701,0.3247655776284967,75.02,3.154639175257732,0.5360824742268041,0.9381443298969072,0.15335051546391754,0.16000000000000003,20,2024-03-28,2024-07-02,True,True,medium,high,medium,moderate_deep_markdown
57,11,unknown,97,0.7237113402061855,0.2687832134035906,70.2,2.381443298969072,0.6391752577319587,0.5773195876288659,0.09697938144329898,0.09199999999999997,55,2024-03-28,2024-07-02,True,True,high,high,medium,mild_markdown
572,740,unknown,97,1.1134020618556701,0.40636315500510684,108.0,5.453608247422681,0.041237113402061855,0.030927835051546393,0.007824742268041241,0.0,8,2024-03-28,2024-07-02,True,True,low,none_or_very_low,high,mild_markdown
574,123,unknown,97,1.2864948453608247,0.5743874295664785,124.79,1.8865979381443299,0.7731958762886598,0.3711340206185567,0.11919587587572862,0.0,11,2024-03-28,2024-07-02,True,True,high,medium,high,moderate_deep_markdown
577,300,unknown,97,5.271948453608248,2.1059554758031553,511.379,2.7422680412371134,0.5670103092783505,0.0,0.0033917525773195906,0.0,16,2024-03-28,2024-07-02,True,True,medium,none_or_very_low,high,mild_markdown
58,783,unknown,97,1.1072164948453609,0.5433782105726046,107.4,2.5463917525773194,0.6907216494845361,0.9072164948453608,0.15823711397230014,0.16500000000000004,41,2024-03-28,2024-07-02,True,True,high,high,high,moderate_deep_markdown
585,335,unknown,97,0.6010309278350516,0.3429330733299213,58.300000000000004,3.0,0.6288659793814433,0.5979381443298969,0.1873298969072165,0.243,17,2024-03-28,2024-07-02,True,True,high,high,medium,moderate_deep_markdown
585,678,unknown,97,0.411340206185567,0.197313355192843,39.9,2.8350515463917527,0.6391752577319587,0.17525773195876287,0.132432989390855,0.135,29,2024-03-28,2024-07-02,True,True,high,medium,low,moderate_deep_markdown
586,138,unknown,97,0.46185567010309275,0.19008950686073312,44.8,2.3092783505154637,0.6082474226804123,0.865979381443299,0.1368247420320806,0.15800000000000003,3,2024-03-28,2024-07-02,True,True,medium,high,low,moderate_deep_markdown
592,50,unknown,97,0.5714432989690722,0.3134717879740856,55.43,1.958762886597938,0.7835051546391752,0.14432989690721648,0.025649484585240946,0.0,9,2024-03-28,2024-07-02,True,True,high,medium,medium,mild_markdown
594,535,unknown,97,0.6164948453608247,0.2564502926052525,59.8,3.463917525773196,0.4742268041237113,0.7216494845360825,0.13532989690721653,0.18600000000000005,4,2024-03-28,2024-07-02,True,True,low,high,medium,moderate_deep_markdown
595,645,unknown,97,0.45525773195876285,0.38439100314519475,44.16,2.2371134020618557,0.6494845360824743,0.020618556701030927,0.011969072164948453,0.0,8,2024-03-28,2024-07-02,True,True,high,none_or_very_low,low,mild_markdown
595,793,unknown,97,0.4861855670103093,0.33491741301329625,47.160000000000004,2.1752577319587627,0.7216494845360825,0.1958762886597938,0.030152183090288612,0.0,25,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
598,145,unknown,97,0.5728865979381443,0.2304251449444709,55.57,2.381443298969072,0.5670103092783505,0.3711340206185567,0.12152577300415827,0.07599999999999996,24,2024-03-28,2024-07-02,True,True,medium,medium,medium,moderate_deep_markdown
598,291,unknown,97,0.628659793814433,0.2589024465008466,60.980000000000004,3.020618556701031,0.44329896907216493,0.4845360824742268,0.06788659805120881,0.07699999999999996,12,2024-03-28,2024-07-02,True,True,low,medium,medium,mild_markdown
599,140,unknown,97,0.6319587628865979,0.30363986060537823,61.3,2.247422680412371,0.6494845360824743,0.7628865979381443,0.19815463917525775,0.20299999999999996,31,2024-03-28,2024-07-02,True,True,high,high,medium,moderate_deep_markdown
60,644,unknown,97,0.6103092783505155,0.35837728492541976,59.2,2.7422680412371134,0.5773195876288659,0.6597938144329897,0.24236074200364732,0.377,15,2024-03-28,2024-07-02,True,True,medium,high,medium,moderate_deep_markdown
60,93,unknown,97,0.5288659793814433,0.18982380146170966,51.3,3.5257731958762886,0.4639175257731959,0.6907216494845361,0.10360824717688809,0.15000000000000002,3,2024-03-28,2024-07-02,True,True,low,high,low,moderate_deep_markdown
602,291,unknown,97,0.5488659793814433,0.27791214247439405,53.24,3.845360824742268,0.38144329896907214,0.25773195876288657,0.05938144329896905,0.07699999999999996,4,2024-03-28,2024-07-02,True,True,low,medium,medium,mild_markdown
602,425,unknown,97,0.4597938144329897,0.24437837543041094,44.6,4.865979381443299,0.4639175257731959,0.32989690721649484,0.04529896907216495,0.0,17,2024-03-28,2024-07-02,True,True,low,medium,low,mild_markdown
613,768,unknown,97,0.47216494845360824,0.6009960946977312,45.8,6.360824742268041,0.5567010309278351,0.041237113402061855,0.20390651789399764,0.28400000000000003,20,2024-03-28,2024-07-02,True,True,medium,none_or_very_low,low,moderate_deep_markdown
616,222,unknown,97,0.49587628865979383,0.21355986952003844,48.1,2.020618556701031,0.7422680412371134,0.17525773195876287,0.0006701030927835046,0.0,2,2024-03-28,2024-07-02,True,True,high,medium,low,no_markdown
621,216,unknown,97,0.5002061855670104,0.248499578225008,48.52,2.4742268041237114,0.5773195876288659,0.7628865979381443,0.1047098671038126,0.11199999999999999,36,2024-03-28,2024-07-02,True,True,medium,high,low,moderate_deep_markdown
624,549,unknown,97,1.1195876288659794,0.5130868946991606,108.6,2.195876288659794,0.6701030927835051,0.17525773195876287,0.02294845382454469,0.0,4,2024-03-28,2024-07-02,True,True,high,medium,high,mild_markdown
628,387,unknown,97,0.6134020618556701,0.3743407722192501,59.5,2.814432989690722,0.6494845360824743,0.2268041237113402,0.04458762901345479,0.007000000000000006,21,2024-03-28,2024-07-02,True,True,high,medium,medium,mild_markdown
628,515,unknown,97,0.6288659793814433,0.26258282934731514,61.0,2.0412371134020617,0.711340206185567,0.26804123711340205,0.08713573453352626,0.07099999999999995,34,2024-03-28,2024-07-02,True,True,high,medium,medium,mild_markdown
631,11,unknown,97,0.41237113402061853,0.20168959853714719,40.0,2.536082474226804,0.6494845360824743,0.6288659793814433,0.1008453606920144,0.11099999999999999,44,2024-03-28,2024-07-02,True,True,high,high,low,moderate_deep_markdown
632,404,unknown,97,0.64,0.29474918716314275,62.08,2.0721649484536084,0.7319587628865979,0.020618556701030927,0.0034226801714946314,0.0,6,2024-03-28,2024-07-02,True,True,high,none_or_very_low,medium,mild_markdown
633,381,unknown,97,0.6216494845360825,0.5046093381938546,60.3,3.6391752577319587,0.7216494845360825,0.030927835051546393,0.021500303445403098,0.0,12,2024-03-28,2024-07-02,True,True,high,none_or_very_low,medium,mild_markdown
633,489,unknown,97,0.44948453608247424,0.238538829534892,43.6,2.8350515463917527,0.6391752577319587,0.7525773195876289,0.19056701040267945,0.22899999999999998,12,2024-03-28,2024-07-02,True,True,high,high,low,moderate_deep_markdown
634,224,unknown,97,0.8470103092783505,0.19650681152556781,82.16,6.938144329896907,0.010309278350515464,0.26804123711340205,0.0409278350515464,0.0,15,2024-03-28,2024-07-02,True,True,low,medium,medium,mild_markdown
64,259,unknown,97,0.5773195876288659,0.27857717162364226,56.0,2.7731958762886597,0.6391752577319587,0.2268041237113402,0.03332989711368207,0.0,5,2024-03-28,2024-07-02,True,True,high,medium,medium,mild_markdown
648,190,unknown,97,1.0130927835051546,0.43827636074157555,98.27,2.6804123711340204,0.5670103092783505,0.0,5.154639175257736e-05,0.0,2,2024-03-28,2024-07-02,True,True,medium,none_or_very_low,high,no_markdown
656,317,unknown,97,1.4185567010309277,0.530394879804035,137.6,2.948453608247423,0.4536082474226804,0.0,0.0023711340206185576,0.0,10,2024-03-28,2024-07-02,True,True,low,none_or_very_low,high,mild_markdown
658,19,unknown,97,1.4690721649484537,0.7632661212325004,142.5,6.134020618556701,0.30927835051546393,0.010309278350515464,0.0037010310408995325,0.0,3,2024-03-28,2024-07-02,True,True,low,none_or_very_low,high,mild_markdown
658,93,unknown,97,0.6172164948453608,0.20463759769835205,59.87,2.4536082474226806,0.6185567010309279,0.6907216494845361,0.10360824742268042,0.15000000000000002,2,2024-03-28,2024-07-02,True,True,medium,high,medium,moderate_deep_markdown
666,215,unknown,97,2.4,1.0892466815801336,232.8,2.752577319587629,0.6185567010309279,0.7628865979381443,0.26279381446248473,0.32299999999999995,27,2024-03-28,2024-07-02,True,True,medium,high,high,moderate_deep_markdown
666,729,unknown,97,0.7701030927835052,0.24073020360527067,74.7,2.597938144329897,0.5773195876288659,0.21649484536082475,0.04119027671617332,0.0,17,2024-03-28,2024-07-02,True,True,medium,medium,medium,mild_markdown
668,631,unknown,97,1.071340206185567,0.3203729235398288,103.92,2.979381443298969,0.5360824742268041,0.27835051546391754,0.038432989690721654,0.008000000000000007,21,2024-03-28,2024-07-02,True,True,medium,medium,high,mild_markdown
671,135,unknown,97,0.47216494845360824,0.26760600237773274,45.8,3.7010309278350517,0.5979381443298969,0.14432989690721648,0.00887628865979382,0.0,12,2024-03-28,2024-07-02,True,True,medium,medium,low,mild_markdown
671,290,unknown,97,1.9958762886597938,0.61575115471762,193.6,4.268041237113402,0.24742268041237114,0.0,0.0038247422680412406,0.0,9,2024-03-28,2024-07-02,True,True,low,none_or_very_low,high,mild_markdown
678,250,unknown,97,0.752680412371134,0.39789947291976674,73.01,2.443298969072165,0.6185567010309279,0.2268041237113402,0.026041237113402067,0.0,21,2024-03-28,2024-07-02,True,True,medium,medium,medium,mild_markdown
681,363,unknown,97,0.7494845360824742,0.397157533642772,72.7,2.0927835051546393,0.711340206185567,0.6597938144329897,0.17318556777718142,0.29400000000000004,12,2024-03-28,2024-07-02,True,True,high,high,medium,moderate_deep_markdown
700,381,unknown,97,0.6989690721649484,0.5637476617395751,67.8,3.185567010309278,0.7525773195876289,0.0,0.0,0.0,1,2024-03-28,2024-07-02,True,True,high,none_or_very_low,medium,no_markdown
709,92,unknown,97,1.2072164948453608,1.3044992192632463,117.1,8.639175257731958,0.29896907216494845,0.18556701030927836,0.030948453151073654,0.0,20,2024-03-28,2024-07-02,True,True,low,medium,high,mild_markdown
714,644,unknown,97,0.8597938144329897,0.526913139943078,83.4,2.484536082474227,0.6082474226804123,0.6597938144329897,0.241506144061531,0.377,16,2024-03-28,2024-07-02,True,True,medium,high,medium,moderate_deep_markdown
714,793,unknown,97,0.4568041237113402,0.320466932744734,44.31,1.824742268041237,0.7216494845360825,0.20618556701030927,0.037154639548862105,0.0,30,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
714,90,unknown,97,0.4587628865979381,0.7372178241706545,44.5,10.896907216494846,0.16494845360824742,0.5876288659793815,0.14704123246792666,0.1549999713897705,18,2024-03-28,2024-07-02,True,True,low,high,low,moderate_deep_markdown
72,146,unknown,97,0.516701030927835,0.3497818416810106,50.12,1.8865979381443299,0.7731958762886598,0.38144329896907214,0.08186597983861708,0.0,15,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
722,473,unknown,97,0.48556701030927835,0.23048395222591297,47.1,2.536082474226804,0.6185567010309279,0.3711340206185567,0.049782556681288885,0.0,23,2024-03-28,2024-07-02,True,True,medium,medium,low,mild_markdown
722,500,unknown,97,1.0618556701030928,0.6129578729014662,103.0,3.3917525773195876,0.5154639175257731,0.9278350515463918,0.33308247434478444,0.375,7,2024-03-28,2024-07-02,True,True,low,high,high,moderate_deep_markdown
728,860,unknown,97,0.5509278350515464,0.8632208128985919,53.44,2.6391752577319587,0.7628865979381443,0.6288659793814433,0.2915624449253082,0.355,23,2024-03-28,2024-07-02,True,True,high,high,medium,moderate_deep_markdown
73,317,unknown,97,1.3835051546391752,0.5469004350982478,134.2,2.8247422680412373,0.5360824742268041,0.5360824742268041,0.14042268029930666,0.16699999570846558,25,2024-03-28,2024-07-02,True,True,medium,high,high,moderate_deep_markdown
731,363,unknown,97,0.44556701030927837,0.26682925670487667,43.22,2.2061855670103094,0.7835051546391752,0.29896907216494845,0.09355669998385242,0.0,27,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
737,267,unknown,97,17.54742268041237,5.668059132533544,1702.1,2.9278350515463916,0.5463917525773195,0.0,1.0,1.0,1,2024-03-28,2024-07-02,True,True,medium,none_or_very_low,high,moderate_deep_markdown
74,222,unknown,97,0.5216494845360825,0.25299324930211065,50.6,2.9587628865979383,0.5051546391752577,0.17525773195876287,0.0,0.0,1,2024-03-28,2024-07-02,True,True,low,medium,low,no_markdown
74,775,unknown,97,2.2802061855670104,0.833144119412326,221.18,2.9381443298969074,0.4948453608247423,0.4845360824742268,0.15106185567010308,0.07499999999999996,19,2024-03-28,2024-07-02,True,True,low,medium,high,moderate_deep_markdown
750,21,unknown,97,0.9185567010309279,0.41289877111587947,89.10000000000001,4.597938144329897,0.32989690721649484,0.2268041237113402,0.017175257731958757,0.0,20,2024-03-28,2024-07-02,True,True,low,medium,high,mild_markdown
753,649,unknown,97,0.4702061855670103,0.26374695646523305,45.61,2.288659793814433,0.6701030927835051,0.1134020618556701,0.02369072139877634,0.0,18,2024-03-28,2024-07-02,True,True,high,medium,low,mild_markdown
