scenario_id,calibration_mode,policy_id,policy_kind,normalized_accounting_profit,raw_accounting_profit,revenue,procurement_cost,disposal_cost,physical_waste_units,waste_rate,sell_through_rate,stockout_rate,average_markdown,terminal_inventory,episode_length,action_entropy,episode_conservation_error,raw_financial_sum_error,normalized_profit_always_zero,waste_rate_always_zero,physical_waste_units_always_zero,sell_through_rate_always_zero,average_markdown_always_zero,normalized_profit_difference,normalized_profit_sacrifice,physical_waste_reduction,waste_rate_reduction,sell_through_change,average_markdown_change
core_006,observed_calibration,inventory_coverage_rule,fixed_or_rule_policy,0.08027063489856813,0.19856420211751064,1.5734520478357947,1.3605263157894738,0.014361529928810311,0.2872305985762062,0.11611449729676421,0.8838855027032358,0.10416666666666666,0.27708333333333335,0.0,2.875,0.16620766860684477,1.6653345369377348e-16,0.0,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.07741235003541845,0.07741235003541845,0.4014360534590136,0.16228265990896296,0.16228265990896296,0.27708333333333335
core_006,observed_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,0.06588990414442321,0.16299081551515215,1.557273568803958,1.3605263157894738,0.03375643749933206,0.6751287499866412,0.27292438829247195,0.7270756117075281,0.0625,0.13333333333333333,0.0,2.875,0.5569498972579612,1.942890293094024e-16,2.7755575615628914e-17,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.09179308078956337,0.09179308078956337,0.013537902048578632,0.00547276891325521,0.00547276891325521,0.13333333333333333
core_006,observed_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,0.10308327029138263,0.2549954580892097,1.6434002078643395,1.3605263157894738,0.027878433985655995,0.5575686797131199,0.22540010456487822,0.7745998954351219,0.10416666666666666,0.13333333333333333,0.0,2.875,0.8457612224912716,1.8735013540549517e-16,2.0816681711721685e-17,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.05459971464260395,0.05459971464260395,0.13109797232209996,0.052997052640848946,0.052997052640848974,0.13333333333333333
core_006,recovered_calibration,always_0pct,fixed_or_rule_policy,0.030704800910145547,0.09579004360049996,1.8739194674513762,1.7158399474548245,0.062289476396051584,1.2457895279210316,0.39932876103795656,0.6006712389620434,0.041666666666666664,0.0,0.0,3.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_006,recovered_calibration,always_10pct,fixed_or_rule_policy,-0.015161943343718695,-0.04730085103672601,1.728496938492681,1.7158399474548245,0.05995784207458256,1.1991568414916511,0.384380992993388,0.615619007006612,0.041666666666666664,0.10000000000000002,0.0,3.0,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.04586674425386424,0.04586674425386424,0.046632686429380454,0.014947768044568543,0.014947768044568543,0.10000000000000002
core_006,recovered_calibration,always_20pct,fixed_or_rule_policy,-0.04723419771045318,-0.14735695148649958,1.6230291253994777,1.7158399474548245,0.05454612943115303,1.0909225886230605,0.3496872914240625,0.6503127085759375,0.041666666666666664,0.20000000000000004,0.0,3.0,0.0,2.7755575615628914e-17,2.0816681711721685e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.07793899862059872,0.07793899862059872,0.15486693929797113,0.04964146961389404,0.04964146961389404,0.20000000000000004
core_006,recovered_calibration,always_40pct,fixed_or_rule_policy,-0.03389523251636003,-0.10574326178152771,1.6302296634848465,1.7158399474548245,0.02013297781154983,0.4026595562309966,0.12906958848670758,0.8709304115132924,0.0625,0.4000000000000001,0.0,2.875,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06460003342650558,0.06460003342650558,0.843129971690035,0.270259172551249,0.270259172551249,0.4000000000000001
core_006,recovered_calibration,always_5pct,fixed_or_rule_policy,0.03119623370693614,0.09732317091726858,1.8706911397336778,1.7158399474548245,0.05752802136158471,1.1505604272316943,0.3688037662930638,0.6311962337069362,0.041666666666666664,0.05000000000000001,0.0,3.0,0.0,8.326672684688674e-17,2.0816681711721685e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,0.0004914327967905918,0.0,0.09522910068933732,0.030524994744892786,0.030524994744892786,0.05000000000000001
core_006,recovered_calibration,expiry_threshold_rule,fixed_or_rule_policy,-0.03389523251636003,-0.10574326178152771,1.6302296634848465,1.7158399474548245,0.02013297781154983,0.4026595562309966,0.12906958848670758,0.8709304115132924,0.0625,0.4000000000000001,0.0,2.875,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06460003342650558,0.06460003342650558,0.843129971690035,0.270259172551249,0.270259172551249,0.4000000000000001
core_006,recovered_calibration,inventory_coverage_rule,fixed_or_rule_policy,-0.036207371762784914,-0.11295646338715301,1.643879154329286,1.7158399474548245,0.04099567026161453,0.8199134052322905,0.26281727124180543,0.7371827287581946,0.041666666666666664,0.2791666666666667,0.0,3.0,0.1373265360835137,2.7755575615628914e-17,2.7755575615628914e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06691217267293045,0.06691217267293045,0.4258761226887411,0.13651148979615113,0.13651148979615113,0.2791666666666667
core_006,recovered_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,-0.034833813767297904,-0.1086713621529665,1.661714714733011,1.7158399474548245,0.05454612943115303,1.0909225886230605,0.3496872914240625,0.6503127085759375,0.041666666666666664,0.1916666666666667,0.0,3.0,0.0795642710368516,2.7755575615628914e-17,2.0816681711721685e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06553861467744346,0.06553861467744346,0.15486693929797113,0.04964146961389404,0.04964146961389404,0.1916666666666667
core_006,recovered_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,-0.011989685332383038,-0.037404329183119985,1.7258639459682832,1.7158399474548245,0.047428327696578704,0.948566553931574,0.3040561011743793,0.6959438988256207,0.041666666666666664,0.21666666666666665,0.0,3.0,0.6365141682948128,8.326672684688674e-17,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.042694486242528584,0.042694486242528584,0.29722297398945763,0.09527265986357725,0.09527265986357725,0.21666666666666665
core_009,observed_calibration,always_0pct,fixed_or_rule_policy,0.45,1.1131578947368423,2.4736842105263164,1.360526315789474,0.0,0.0,0.0,1.0,0.23958333333333334,0.0,0.0,4.625,0.0,2.7755575615628914e-16,0.0,0.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_009,observed_calibration,always_10pct,fixed_or_rule_policy,0.3500000000000001,0.8657894736842109,2.226315789473685,1.360526315789474,0.0,0.0,0.0,1.0,0.24583333333333335,0.1,6.938893903907228e-18,4.5,0.0,1.734723475976807e-16,4.163336342344337e-17,0.45,0.0,0.0,1.0,0.0,-0.09999999999999992,0.09999999999999992,0.0,0.0,0.0,0.1
core_009,observed_calibration,always_20pct,fixed_or_rule_policy,0.25000000000000006,0.6184210526315792,1.9789473684210532,1.360526315789474,0.0,0.0,0.0,1.0,0.25625,0.2,0.0,4.25,0.0,1.1102230246251565e-16,1.3877787807814457e-17,0.45,0.0,0.0,1.0,0.0,-0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.2
core_009,observed_calibration,always_40pct,fixed_or_rule_policy,0.05000000000000003,0.1236842105263159,1.48421052631579,1.360526315789474,0.0,0.0,0.0,1.0000000000000002,0.35416666666666663,0.4000000000000001,0.0,2.875,0.0,4.440892098500626e-16,0.0,0.45,0.0,0.0,1.0,0.0,-0.39999999999999997,0.39999999999999997,0.0,0.0,2.220446049250313e-16,0.4000000000000001
core_009,observed_calibration,always_5pct,fixed_or_rule_policy,0.39999999999999997,0.9894736842105265,2.3500000000000005,1.360526315789474,0.0,0.0,0.0,1.0,0.24583333333333335,0.05,0.0,4.5,0.0,2.220446049250313e-16,2.7755575615628914e-17,0.45,0.0,0.0,1.0,0.0,-0.050000000000000044,0.050000000000000044,0.0,0.0,0.0,0.05
core_009,observed_calibration,expiry_threshold_rule,fixed_or_rule_policy,0.31432611862629994,0.7775435566019,2.138069872391374,1.360526315789474,0.0,0.0,0.0,1.0,0.25625,0.12625,0.0,4.25,0.8141910830781766,1.1102230246251565e-16,1.3877787807814457e-17,0.45,0.0,0.0,1.0,0.0,-0.13567388137370007,0.13567388137370007,0.0,0.0,0.0,0.12625
core_009,observed_calibration,inventory_coverage_rule,fixed_or_rule_policy,0.19468470139443933,0.48158847187045534,1.8421147876599293,1.360526315789474,0.0,0.0,0.0,1.0,0.28125,0.21874999999999997,0.0,3.75,0.5786866491114504,1.1102230246251565e-16,0.0,0.45,0.0,0.0,1.0,0.0,-0.2553152986055607,0.2553152986055607,0.0,0.0,0.0,0.21874999999999997
core_009,observed_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,0.40243692938093034,0.9955018779423015,2.3560281937317757,1.360526315789474,0.0,0.0,0.0,1.0,0.24583333333333335,0.04583333333333334,0.0,4.5,0.5480680407536558,2.220446049250313e-16,2.7755575615628914e-17,0.45,0.0,0.0,1.0,0.0,-0.04756307061906967,0.04756307061906967,0.0,0.0,0.0,0.04583333333333334
core_009,observed_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,0.40243736624944676,0.9955029586170527,2.3560292744065268,1.360526315789474,0.0,0.0,0.0,1.0,0.24583333333333335,0.046875,0.0,4.5,0.08664339756999316,2.220446049250313e-16,2.7755575615628914e-17,0.45,0.0,0.0,1.0,0.0,-0.04756263375055325,0.04756263375055325,0.0,0.0,0.0,0.046875
core_009,recovered_calibration,always_0pct,fixed_or_rule_policy,0.4498450807071607,1.403385744806156,3.119248706694858,1.7158399474548245,2.3014433877490207e-05,0.0004602886775498041,0.00014754218365641448,0.9998524578163436,0.19702380952380952,0.0,0.0,5.375,0.0,1.8735013540549517e-16,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_009,recovered_calibration,always_10pct,fixed_or_rule_policy,0.3499999999999999,1.0918981483803425,2.807738095835167,1.7158399474548245,0.0,0.0,0.0,1.0,0.2011904761904762,0.1,0.0,5.25,0.0,1.1102230246251565e-16,0.0,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.0998450807071608,0.0998450807071608,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.1
core_009,recovered_calibration,always_20pct,fixed_or_rule_policy,0.24999999999999997,0.7799272488431018,2.495767196297926,1.7158399474548245,0.0,0.0,0.0,1.0,0.20833333333333334,0.2,0.0,5.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.19984508070716075,0.19984508070716075,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.2
core_009,recovered_calibration,always_40pct,fixed_or_rule_policy,0.049999999999999906,0.15598544976862008,1.8718253972234447,1.7158399474548245,0.0,0.0,0.0,1.0,0.28125,0.4,0.0,3.75,0.0,0.0,6.938893903907228e-18,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.39984508070716085,0.39984508070716085,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.4
core_009,recovered_calibration,always_5pct,fixed_or_rule_policy,0.39999999999999986,1.2478835981489627,2.963723545603787,1.7158399474548245,0.0,0.0,0.0,1.0,0.20416666666666666,0.05,0.0,5.125,0.0,0.0,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.04984508070716087,0.04984508070716087,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.05
core_009,recovered_calibration,expiry_threshold_rule,fixed_or_rule_policy,0.28260284045770834,0.8816386234937061,2.597478570948531,1.7158399474548245,0.0,0.0,0.0,1.0,0.2125,0.15416666666666667,0.0,4.875,0.6105094928970597,0.0,1.3877787807814457e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.1672422402494524,0.1672422402494524,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.15416666666666667
core_009,recovered_calibration,inventory_coverage_rule,fixed_or_rule_policy,0.18849890798475477,0.5880617388579152,2.3039016863127397,1.7158399474548245,0.0,0.0,0.0,1.0,0.21666666666666667,0.21916666666666665,0.0,4.75,0.7438792000650707,0.0,2.0816681711721685e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.26134617272240596,0.26134617272240596,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.21916666666666665
core_009,recovered_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,0.38698266577895857,1.207273303483811,2.9231362653725133,1.7158399474548245,2.3014433877490207e-05,0.0004602886775498041,0.00014754218365641448,0.9998524578163436,0.20416666666666666,0.06208333333333334,6.938893903907228e-18,5.125,0.7092155423410826,9.71445146547012e-17,5.551115123125783e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.06286241492820216,0.06286241492820216,0.0,0.0,0.0,0.06208333333333334
core_009,recovered_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,0.4041467014133772,1.2608200998493995,2.9766830617381013,1.7158399474548245,2.3014433877490207e-05,0.0004602886775498041,0.00014754218365641448,0.9998524578163436,0.2011904761904762,0.04375,0.0,5.25,0.7933545693875032,1.457167719820518e-16,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.04569837929378351,0.04569837929378351,0.0,0.0,0.0,0.04375
core_012,observed_calibration,always_0pct,fixed_or_rule_policy,0.45,1.1131578947368423,2.4736842105263164,1.360526315789474,0.0,0.0,0.0,1.0,0.23958333333333334,0.0,0.0,4.625,0.0,2.7755575615628914e-16,0.0,0.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_012,observed_calibration,always_10pct,fixed_or_rule_policy,0.3500000000000001,0.8657894736842109,2.226315789473685,1.360526315789474,0.0,0.0,0.0,1.0,0.24583333333333335,0.1,6.938893903907228e-18,4.5,0.0,1.734723475976807e-16,4.163336342344337e-17,0.45,0.0,0.0,1.0,0.0,-0.09999999999999992,0.09999999999999992,0.0,0.0,0.0,0.1
core_012,observed_calibration,always_20pct,fixed_or_rule_policy,0.25000000000000006,0.6184210526315792,1.9789473684210532,1.360526315789474,0.0,0.0,0.0,1.0,0.25625,0.2,0.0,4.25,0.0,1.1102230246251565e-16,1.3877787807814457e-17,0.45,0.0,0.0,1.0,0.0,-0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.2
core_012,observed_calibration,always_40pct,fixed_or_rule_policy,0.05000000000000003,0.1236842105263159,1.48421052631579,1.360526315789474,0.0,0.0,0.0,1.0000000000000002,0.35416666666666663,0.4000000000000001,0.0,2.875,0.0,4.440892098500626e-16,0.0,0.45,0.0,0.0,1.0,0.0,-0.39999999999999997,0.39999999999999997,0.0,0.0,2.220446049250313e-16,0.4000000000000001
core_012,observed_calibration,always_5pct,fixed_or_rule_policy,0.39999999999999997,0.9894736842105265,2.3500000000000005,1.360526315789474,0.0,0.0,0.0,1.0,0.24583333333333335,0.05,0.0,4.5,0.0,2.220446049250313e-16,2.7755575615628914e-17,0.45,0.0,0.0,1.0,0.0,-0.050000000000000044,0.050000000000000044,0.0,0.0,0.0,0.05
core_012,observed_calibration,expiry_threshold_rule,fixed_or_rule_policy,0.31432611862629994,0.7775435566019,2.138069872391374,1.360526315789474,0.0,0.0,0.0,1.0,0.25625,0.12625,0.0,4.25,0.8141910830781766,1.1102230246251565e-16,1.3877787807814457e-17,0.45,0.0,0.0,1.0,0.0,-0.13567388137370007,0.13567388137370007,0.0,0.0,0.0,0.12625
core_012,observed_calibration,inventory_coverage_rule,fixed_or_rule_policy,0.19468470139443933,0.48158847187045534,1.8421147876599293,1.360526315789474,0.0,0.0,0.0,1.0,0.28125,0.21874999999999997,0.0,3.75,0.5786866491114504,1.1102230246251565e-16,0.0,0.45,0.0,0.0,1.0,0.0,-0.2553152986055607,0.2553152986055607,0.0,0.0,0.0,0.21874999999999997
core_012,observed_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,0.40243692938093034,0.9955018779423015,2.3560281937317757,1.360526315789474,0.0,0.0,0.0,1.0,0.24583333333333335,0.04583333333333334,0.0,4.5,0.5480680407536558,2.220446049250313e-16,2.7755575615628914e-17,0.45,0.0,0.0,1.0,0.0,-0.04756307061906967,0.04756307061906967,0.0,0.0,0.0,0.04583333333333334
core_012,observed_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,0.40243736624944676,0.9955029586170527,2.3560292744065268,1.360526315789474,0.0,0.0,0.0,1.0,0.24583333333333335,0.046875,0.0,4.5,0.08664339756999316,2.220446049250313e-16,2.7755575615628914e-17,0.45,0.0,0.0,1.0,0.0,-0.04756263375055325,0.04756263375055325,0.0,0.0,0.0,0.046875
core_012,recovered_calibration,always_0pct,fixed_or_rule_policy,0.4498450807071607,1.403385744806156,3.119248706694858,1.7158399474548245,2.3014433877490207e-05,0.0004602886775498041,0.00014754218365641448,0.9998524578163436,0.19702380952380952,0.0,0.0,5.375,0.0,1.8735013540549517e-16,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_012,recovered_calibration,always_10pct,fixed_or_rule_policy,0.3499999999999999,1.0918981483803425,2.807738095835167,1.7158399474548245,0.0,0.0,0.0,1.0,0.2011904761904762,0.1,0.0,5.25,0.0,1.1102230246251565e-16,0.0,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.0998450807071608,0.0998450807071608,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.1
core_012,recovered_calibration,always_20pct,fixed_or_rule_policy,0.24999999999999997,0.7799272488431018,2.495767196297926,1.7158399474548245,0.0,0.0,0.0,1.0,0.20833333333333334,0.2,0.0,5.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.19984508070716075,0.19984508070716075,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.2
core_012,recovered_calibration,always_40pct,fixed_or_rule_policy,0.049999999999999906,0.15598544976862008,1.8718253972234447,1.7158399474548245,0.0,0.0,0.0,1.0,0.28125,0.4,0.0,3.75,0.0,0.0,6.938893903907228e-18,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.39984508070716085,0.39984508070716085,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.4
core_012,recovered_calibration,always_5pct,fixed_or_rule_policy,0.39999999999999986,1.2478835981489627,2.963723545603787,1.7158399474548245,0.0,0.0,0.0,1.0,0.20416666666666666,0.05,0.0,5.125,0.0,0.0,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.04984508070716087,0.04984508070716087,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.05
core_012,recovered_calibration,expiry_threshold_rule,fixed_or_rule_policy,0.28260284045770834,0.8816386234937061,2.597478570948531,1.7158399474548245,0.0,0.0,0.0,1.0,0.2125,0.15416666666666667,0.0,4.875,0.6105094928970597,0.0,1.3877787807814457e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.1672422402494524,0.1672422402494524,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.15416666666666667
core_012,recovered_calibration,inventory_coverage_rule,fixed_or_rule_policy,0.18849890798475477,0.5880617388579152,2.3039016863127397,1.7158399474548245,0.0,0.0,0.0,1.0,0.21666666666666667,0.21916666666666665,0.0,4.75,0.7438792000650707,0.0,2.0816681711721685e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.26134617272240596,0.26134617272240596,0.0004602886775498041,0.00014754218365641448,0.0001475421836564239,0.21916666666666665
core_012,recovered_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,0.38698266577895857,1.207273303483811,2.9231362653725133,1.7158399474548245,2.3014433877490207e-05,0.0004602886775498041,0.00014754218365641448,0.9998524578163436,0.20416666666666666,0.06208333333333334,6.938893903907228e-18,5.125,0.7092155423410826,9.71445146547012e-17,5.551115123125783e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.06286241492820216,0.06286241492820216,0.0,0.0,0.0,0.06208333333333334
core_012,recovered_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,0.4041467014133772,1.2608200998493995,2.9766830617381013,1.7158399474548245,2.3014433877490207e-05,0.0004602886775498041,0.00014754218365641448,0.9998524578163436,0.2011904761904762,0.04375,0.0,5.25,0.7933545693875032,1.457167719820518e-16,2.7755575615628914e-17,0.4498450807071607,0.00014754218365641448,0.0004602886775498041,0.9998524578163436,0.0,-0.04569837929378351,0.04569837929378351,0.0,0.0,0.0,0.04375
